Year,Activity,Source,Destination,Energy (MW.h),Total Value (CAN$),Price (CAN$/MW.h)
2004,Exports,Total,Ohio,2828,198773,70.29
2004,Exports,Total,Oregon,426503,28367095.36,66.51
2004,Exports,Total,Pennsylvania,86274,5507040.84,63.83
2004,Exports,Total,Tennessee,2,128.81,64.41
2004,Exports,Total,Total,32773916.68,2013119743,57.8
2004,Exports,Total,Utah,14820,1358117.12,91.64
2004,Exports,Total,Vermont,1721299,162462864.2,36.67
2004,Exports,Total,Washington,2228791.85,97823882.82,43.89
2004,Exports,Total,Wyoming,19081,1635713.7,85.72
2004,Imports,Arizona,British Columbia,20303,776736.18,38.26
2004,Imports,Arizona,Total,20303,776736.18,38.26
2004,Imports,Illinois,Ontario,18123,1288533.1,71.1
2004,Imports,Illinois,Total,18123,1288533.1,71.1
2004,Imports,Iowa,Ontario,150,9086.3,60.58
2004,Imports,Iowa,Total,621,9086.3,14.63
2004,Imports,Kansas,Ontario,206,20337,98.72
2004,Imports,Kansas,Total,206,20337,98.72
2004,Imports,Maine,New Brunswick,44383.6,3618614.77,81.53
2004,Imports,Maine,Quebec,240484,19008498.88,79.04
2004,Imports,Maine,Total,284867.6,22627113.65,79.43
2004,Imports,Massachusetts,Ontario,35,3356.4,95.9
2004,Imports,Massachusetts,Total,35,3356.4,95.9
2004,Imports,Michigan,Ontario,5258328.76,247780777.6,47.07
2004,Imports,Michigan,Total,5258328.76,247780777.6,47.07
2004,Imports,Minn / N. Dakota,Manitoba,2554588,160398676.5,62.79
2004,Imports,Minn / N. Dakota,Ontario,62,2390.22,38.55
2004,Imports,Minn / N. Dakota,Total,2554650,160401066.7,62.79
2004,Imports,Minnesota,Alberta,25,1489,59.56
2004,Imports,Minnesota,Ontario,1079672.684,51800869.14,47.98
2004,Imports,Minnesota,Total,1079697.684,51802358.14,47.98
2004,Imports,Missouri,Ontario,6276,372940.34,59.42
2004,Imports,Missouri,Total,6276,372940.34,59.42
2004,Imports,Montana,Alberta,1463,73450.03,50.21
2004,Imports,Montana,British Columbia,74784,3274757.3,43.79
2004,Imports,Montana,Total,76247,3348207.33,43.91
2004,Imports,Nebraska,British Columbia,2533,49342.18,19.48
2004,Imports,Nebraska,Ontario,42,1722,41
2004,Imports,Nebraska,Total,2575,51064.18,19.83
2004,Imports,Nevada,British Columbia,14948,503823.98,33.71
2004,Imports,Nevada,Total,14948,503823.98,33.71
2004,Imports,New Jersey,Ontario,400,29410,73.53
2004,Imports,New Jersey,Total,400,29410,73.53
2004,Imports,New Mexico,British Columbia,22224,719609.84,32.38
2004,Imports,New Mexico,Total,22224,719609.84,32.38
2004,Imports,New York,Ontario,1045093.95,68049933.22,65.1
2004,Imports,New York,Quebec,3219328,183160191.7,56.89
2004,Imports,New York,Total,4264421.95,251210124.9,58.9
2004,Imports,North Dakota,Ontario,11,1015.18,92.29
2004,Imports,North Dakota,Saskatchewan,1082597,40049146.68,36.99
2004,Imports,North Dakota,Total,1082608,40050161.86,36.99
2004,Imports,Ohio,Ontario,67940,4141903.28,60.96
2004,Imports,Ohio,Total,67940,4141903.28,60.96
2004,Imports,Oklahoma,Ontario,450,27530.86,61.18
2004,Imports,Oklahoma,Total,450,27530.86,61.18
2004,Imports,Oregon,British Columbia,77434,2792201.74,36.06
2004,Imports,Oregon,Total,77434,2792201.74,36.06
2004,Imports,Pennsylvania,Nova Scotia,40146,3100382,77.23
2004,Imports,Pennsylvania,Ontario,222653,9067297.19,40.72
2004,Imports,Pennsylvania,Total,262799,12167679.19,46.3
2004,Imports,South Dakota,Ontario,841,72270.95,85.93
2004,Imports,South Dakota,Total,841,72270.95,85.93
2004,Imports,Texas,Ontario,250,17120.31,68.48
2004,Imports,Texas,Total,250,17120.31,68.48
2004,Imports,Total,Alberta,366611,20836337.92,56.84
2004,Imports,Total,British Columbia,6999817,267358192.4,38.2
2004,Imports,Total,Manitoba,2554588,160398676.5,62.79
2004,Imports,Total,New Brunswick,44383.6,3618614.77,81.53
2004,Imports,Total,Nova Scotia,40146,3100382,77.23
2004,Imports,Total,Ontario,7700534.394,382686493.1,49.66
2004,Imports,Total,Quebec,3459812,202168690.6,58.43
2004,Imports,Total,Saskatchewan,1082597,40049146.68,36.99
2004,Imports,Total,Total,22248488.99,1080216534,48.54
2004,Imports,Washington,Alberta,365123,20761398.89,56.86
2004,Imports,Washington,British Columbia,6711824,257249091.6,38.33
2004,Imports,Washington,Total,7076947,278010490.5,39.28
2004,Imports,Wyoming,British Columbia,75296,1992629.66,26.46
2004,Imports,Wyoming,Total,75296,1992629.66,26.46
2005,Exports,Alberta,North Dakota,925,36148,39.08
2005,Exports,Alberta,Oregon,3403,149977.25,44.07
2005,Exports,Alberta,Total,85686,4488989.04,52.39
2005,Exports,Alberta,Washington,81358,4302863.79,52.89
2005,Exports,British Columbia,Alaska,1302.72,93446.94,71.73
2005,Exports,British Columbia,Arizona,82563,8150440.17,98.72
2005,Exports,British Columbia,California,4131518,361722914.5,87.55
2005,Exports,British Columbia,Colorado,6206,536988.11,86.53
2005,Exports,British Columbia,Idaho,89112,8575318.22,96.23
2005,Exports,British Columbia,Montana,109021,7511920.74,68.9
2005,Exports,British Columbia,Nebraska,306,25454.49,83.18
2005,Exports,British Columbia,Nevada,288121,26405494.3,91.65
2005,Exports,British Columbia,New Mexico,82323,8353031.23,101.47
2005,Exports,British Columbia,Oregon,518084.99,39480733.79,76.21
2005,Exports,British Columbia,Total,7848497.61,675752038.9,86.1
2005,Exports,British Columbia,Utah,41018,4242055.28,103.42
2005,Exports,British Columbia,Washington,2451212.9,206100545.4,84.08
2005,Exports,British Columbia,Wyoming,47611,4553695.71,95.64
2005,Exports,New Brunswick,Maine,2909714.182,231512515.1,78.53
2005,Exports,New Brunswick,New England-ISO,39556,4204496.52,106.29
2005,Exports,New Brunswick,New York,25143,3137529.87,124.79
2005,Exports,New Brunswick,Total,2974413.182,238854541.5,79.29
2005,Exports,Nova Scotia,Maine,104282,8366513,80.23
2005,Exports,Nova Scotia,New England-ISO,143,38753.75,271.01
2005,Exports,Nova Scotia,Total,104425,8405266.75,80.49
2005,Exports,Ontario,Illinois,1138,65402.06,57.47
2005,Exports,Ontario,Indiana,11767,1177142.14,100.04
2005,Exports,Ontario,Massachusetts,59125,6099848.18,103.17
2005,Exports,Ontario,Michigan,1681054.919,96749335.1,57.55
2005,Exports,Ontario,Minnesota,128290,10032292.65,60.07
2005,Exports,Ontario,Missouri,12281,937324.85,76.32
2005,Exports,Ontario,New England-ISO,78389,10341142.91,131.92
2005,Exports,Ontario,New York,6530298.58,444346779.5,67.63
2005,Exports,Ontario,Ohio,48807,4580358.79,93.85
2005,Exports,Ontario,Pennsylvania,30410,2060738.34,67.77
2005,Exports,Ontario,Total,8581560.499,576390364.5,66.58
2005,Exports,Quebec,Maine,770288.38,44557925.83,57.85
2005,Exports,Quebec,Massachusetts,4032,455648.01,113.01
2005,Exports,Quebec,New England-ISO,3764468,368061091.3,97.77
2005,Exports,Quebec,New York,4160258,411273004.6,96.2
2005,Exports,Quebec,Total,10565127.38,983320064.6,83.3
2005,Exports,Quebec,Vermont,1866081,158972394.8,35.78
2005,Exports,Saskatchewan,North Dakota,691397,40643518.28,58.26
2005,Exports,Saskatchewan,Total,691397,40643518.28,58.26
2005,Exports,Total,Alaska,1302.72,93446.94,71.73
2005,Exports,Total,Arizona,82563,8150440.17,98.72
2005,Exports,Total,California,4131518,361722914.5,87.55
2005,Exports,Total,Colorado,6206,536988.11,86.53
2005,Exports,Total,Idaho,89112,8575318.22,96.23
2005,Exports,Total,Illinois,1138,65402.06,57.47
2005,Exports,Total,Indiana,11768,1177142.14,100.03
2005,Exports,Total,Maine,3784284.562,284436954,74.36
2005,Exports,Total,Massachusetts,63157,6555496.19,103.8
2005,Exports,Total,Michigan,1681054.919,96749335.1,57.55
2005,Exports,Total,Minnesota,128290,10032292.65,60.07
2005,Exports,Total,Missouri,12308,937324.85,76.16
2005,Exports,Total,Montana,109021,7511920.74,68.9
2005,Exports,Total,Nebraska,306,25454.49,83.18
2005,Exports,Total,Nevada,288121,26405494.3,91.65
2005,Exports,Total,New England-ISO,3882556,382645484.5,98.56
2005,Exports,Total,New Mexico,82323,8353031.23,101.47
2005,Exports,Total,New York,10715699.58,858757314,78.86
2005,Exports,Total,North Dakota,692322,40679666.28,58.24
2005,Exports,Total,Ohio,48807,4580358.79,93.85
2005,Exports,Total,Oregon,521487.99,39630711.04,76
2005,Exports,Total,Pennsylvania,30410,2060738.34,67.77
2005,Exports,Total,Total,42332092.5,3107416646,70.77
2005,Exports,Total,Utah,41018,4242055.28,103.42
2005,Exports,Total,Vermont,1866081,158972394.8,35.78
2005,Exports,Total,Washington,2532570.9,210403409.2,83.08
2005,Exports,Total,Wyoming,47611,4553695.71,95.64
2005,Imports,Arizona,British Columbia,106049,4155212.89,39.18
2005,Imports,Arizona,Total,106049,4155212.89,39.18
2005,Imports,Colorado,British Columbia,194,6929.49,35.72
2005,Imports,Colorado,Total,194,6929.49,35.72
2005,Imports,Illinois,Ontario,19136,2172906.07,113.55
2005,Imports,Illinois,Total,19136,2172906.07,113.55
2005,Imports,Indiana,Ontario,887,67956.67,76.61
2005,Imports,Indiana,Total,887,67956.67,76.61
2005,Imports,Iowa,Ontario,600,24150.18,40.25
2005,Imports,Iowa,Total,820,24150.18,29.45
2005,Imports,Kansas,Ontario,253,16412.52,64.87
2005,Imports,Kansas,Total,253,16412.52,64.87
2005,Imports,Kentucky,Ontario,250,20899.88,83.6
2005,Imports,Kentucky,Total,250,20899.88,83.6
2005,Imports,Maine,New Brunswick,36333.7,2236281.03,61.55
2005,Imports,Maine,Quebec,97295,9360817.07,96.21
2005,Imports,Maine,Total,133628.7,11597098.1,86.79
2005,Imports,Massachusetts,British Columbia,130,9569.38,73.61
2005,Imports,Massachusetts,Ontario,4623,423467.34,91.6
2005,Imports,Massachusetts,Total,4753,433036.72,91.11
2005,Imports,Michigan,Ontario,4411245.7,261009928.9,59.17
2005,Imports,Michigan,Total,4411245.7,261009928.9,59.17
2005,Imports,Minn / N. Dakota,Manitoba,246565,10811625.6,43.85
2005,Imports,Minn / N. Dakota,Total,246565,10811625.6,43.85
2005,Imports,Minnesota,Alberta,7266,608341.05,83.72
2005,Imports,Minnesota,Ontario,2106102,137310439.2,65.2
2005,Imports,Minnesota,Total,2113368,137918780.2,65.26
2005,Imports,Missouri,Ontario,2087,142392.91,68.23
2005,Imports,Missouri,Total,2087,142392.91,68.23
2005,Imports,Montana,Alberta,1318,109210.55,82.86
2005,Imports,Montana,British Columbia,98289,4733017.42,48.15
2005,Imports,Montana,Total,99607,4842227.97,48.61
2005,Imports,Nebraska,British Columbia,4443,127905.11,28.79
2005,Imports,Nebraska,Total,4443,127905.11,28.79
2005,Imports,Nevada,British Columbia,42720,1828817.94,42.81
2005,Imports,Nevada,Total,42720,1828817.94,42.81
2005,Imports,New England-ISO,Quebec,686036,55303341.89,80.61
2005,Imports,New England-ISO,Total,686036,55303341.89,80.61
2005,Imports,New Mexico,British Columbia,97762,4309150.87,44.08
2005,Imports,New Mexico,Total,97762,4309150.87,44.08
2005,Imports,New York,Ontario,926917.5,86123855.62,92.91
2005,Imports,New York,Quebec,2509586,186536975.5,74.33
2005,Imports,New York,Total,3436503.5,272660831.1,79.34
2005,Imports,North Dakota,Ontario,1026,9006.94,8.78
2005,Imports,North Dakota,Saskatchewan,426913,18482004.39,43.29
2005,Imports,North Dakota,Total,427939,18491011.33,43.21
2005,Imports,Ohio,Ontario,396514,36244222.28,91.41
2005,Imports,Ohio,Total,396514,36244222.28,91.41
2005,Imports,Oklahoma,Ontario,342,28876.61,84.43
2005,Imports,Oklahoma,Total,342,28876.61,84.43
2005,Imports,Oregon,British Columbia,445386,22041402.23,49.49
2005,Imports,Oregon,Total,445386,22041402.23,49.49
2005,Imports,Pennsylvania,Nova Scotia,69297,7028719,101.43
2005,Imports,Pennsylvania,Ontario,247241,15324486.53,61.98
2005,Imports,Pennsylvania,Total,316538,22353205.53,70.62
2005,Imports,South Dakota,Ontario,150,13304.14,88.69
2005,Imports,South Dakota,Total,150,13304.14,88.69
2005,Imports,Texas,Ontario,3379,248748.66,73.62
2005,Imports,Texas,Total,3379,248748.66,73.62
2005,Imports,Total,Alberta,451727,34873272.38,77.2
2005,Imports,Total,British Columbia,6035730,366000702.2,60.64
2005,Imports,Total,Manitoba,246565,10811625.6,43.85
2005,Imports,Total,New Brunswick,36333.7,2236281.03,61.55
2005,Imports,Total,Nova Scotia,69297,7028719,101.43
2005,Imports,Total,Ontario,8120753.2,539181054.5,66.4
2005,Imports,Total,Quebec,3292917,251201134.5,76.29
2005,Imports,Total,Saskatchewan,426913,18482004.39,43.29
2005,Imports,Total,Total,18680235.9,1229814793,65.84
2005,Imports,Utah,British Columbia,824,61872.45,75.09
2005,Imports,Utah,Total,824,61872.45,75.09
2005,Imports,Washington,Alberta,443143,34155720.78,77.08
2005,Imports,Washington,British Columbia,5094226,323674416.1,63.54
2005,Imports,Washington,Total,5537369,357830136.9,64.62
2005,Imports,Wyoming,British Columbia,145487,5052408.27,34.73
2005,Imports,Wyoming,Total,145487,5052408.27,34.73
2006,Exports,Alberta,New York,171,6656.52,38.93
2006,Exports,Alberta,North Dakota,8850,677906.77,76.6
2006,Exports,Alberta,Oregon,930,37826.13,40.67
2006,Exports,Alberta,Total,88093,4831747.32,54.85
2006,Exports,Alberta,Washington,78142,4109357.9,52.59
2006,Exports,British Columbia,Alaska,1239.36,88997.48,71.81
2006,Exports,British Columbia,Arizona,106995,7052362.79,65.91
2006,Exports,British Columbia,California,1887842.54,128280633.9,67.95
2006,Exports,British Columbia,Colorado,1188,104049.7,87.58
2006,Exports,British Columbia,Idaho,39888,4226765.38,105.97
2006,Exports,British Columbia,Indiana,307,13059,42.54
2006,Exports,British Columbia,Montana,85520,6306091.15,73.74
2006,Exports,British Columbia,Nevada,157397,14627260.29,92.93
2006,Exports,British Columbia,New Mexico,30451,2550056.39,83.74
2006,Exports,British Columbia,Oregon,455218.39,32387278.7,71.15
2006,Exports,British Columbia,Texas,1425,120170.57,84.33
2006,Exports,British Columbia,Total,5175153.59,323736074.8,62.56
2006,Exports,British Columbia,Utah,15238,1197805.12,78.61
2006,Exports,British Columbia,Washington,2364807.3,123744601.7,52.33
2006,Exports,British Columbia,Wyoming,27593,3036942.59,110.06
2006,Exports,New Brunswick,Maine,2187797.9,143272416.7,65.45
2006,Exports,New Brunswick,New England-ISO,1,46.41,46.41
2006,Exports,New Brunswick,New York,1807,126060.92,69.76
2006,Exports,New Brunswick,Total,2189605.9,143398524.1,65.46
2006,Exports,Nova Scotia,Maine,227560,12639917,55.55
2006,Exports,Nova Scotia,New England-ISO,8,7920.53,990.07
2006,Exports,Nova Scotia,New York,1030,62887.31,61.06
2006,Exports,Nova Scotia,Total,228598,12710724.84,55.6
2006,Exports,Ontario,Connecticut,428,12360.12,28.88
2006,Exports,Ontario,Indiana,28102,1830601.8,65.14
2006,Exports,Ontario,Massachusetts,43453,3230932.74,74.35
2006,Exports,Ontario,Michigan,508126.052,24258513.8,47.74
2006,Exports,Ontario,Minnesota,382615,19538255.2,47.35
2006,Exports,Ontario,Missouri,2975,262635.79,62.7
2006,Exports,Ontario,New England-ISO,4299,224290.12,52.17
2006,Exports,Ontario,New York,7885923.857,394795283.6,49.67
2006,Exports,Ontario,Ohio,844470,41621445.03,49.29
2006,Exports,Ontario,Pennsylvania,31796,1854116.52,58.31
2006,Exports,Ontario,Total,9751915.909,488640359.7,49.63
2006,Exports,Ontario,Vermont,19728,1011925,51.29
2006,Exports,Quebec,Maine,209465,15121328.35,72.19
2006,Exports,Quebec,New England-ISO,4568490,369188898.5,80.04
2006,Exports,Quebec,New York,4745310,355726487,73.09
2006,Exports,Quebec,Total,11712754,900977982.7,68.51
2006,Exports,Quebec,Vermont,2189489,160941268.8,34.17
2006,Exports,Saskatchewan,Missouri,2,304,152
2006,Exports,Saskatchewan,New Mexico,96,8042,83.77
2006,Exports,Saskatchewan,North Dakota,262305,14225451.04,54.23
2006,Exports,Saskatchewan,Total,262403,14233797.04,54.24
2006,Exports,Total,Alaska,1239.36,88997.48,71.81
2006,Exports,Total,Arizona,106995,7052362.79,65.91
2006,Exports,Total,California,1887842.54,128280633.9,67.95
2006,Exports,Total,Colorado,1188,104049.7,87.58
2006,Exports,Total,Connecticut,428,12360.12,28.88
2006,Exports,Total,Idaho,39888,4226765.38,105.97
2006,Exports,Total,Indiana,28409,1843660.8,64.9
2006,Exports,Total,Maine,2624822.9,171033662.1,65.13
2006,Exports,Total,Massachusetts,43453,3230932.74,74.35
2006,Exports,Total,Michigan,508126.052,24258513.8,47.74
2006,Exports,Total,Minnesota,382615,19538255.2,47.35
2006,Exports,Total,Missouri,2977,262939.79,62.76
2006,Exports,Total,Montana,85520,6306091.15,73.74
2006,Exports,Total,Nevada,157397,14627260.29,92.93
2006,Exports,Total,New England-ISO,4572798,369421155.6,80.02
2006,Exports,Total,New Mexico,30547,2558098.39,83.74
2006,Exports,Total,New York,12634241.86,750717375.3,58.47
2006,Exports,Total,North Dakota,271155,14903357.81,54.96
2006,Exports,Total,Ohio,844470,41621445.03,49.29
2006,Exports,Total,Oregon,456148.39,32425104.83,71.08
2006,Exports,Total,Pennsylvania,31796,1854116.52,58.31
2006,Exports,Total,Texas,1425,120170.57,84.33
2006,Exports,Total,Total,39742313.51,2396311364,57.7
2006,Exports,Total,Utah,15238,1197805.12,78.61
2006,Exports,Total,Vermont,2209217,161953193.8,34.33
2006,Exports,Total,Washington,2442949.3,127853959.6,52.34
2006,Exports,Total,Wyoming,27593,3036942.59,110.06
2006,Imports,Arizona,British Columbia,233181,7398780.16,31.73
2006,Imports,Arizona,Total,233181,7398780.16,31.73
2006,Imports,California,British Columbia,66424,3965796.16,59.7
2006,Imports,California,Total,66424,3965796.16,59.7
2006,Imports,Connecticut,Ontario,886,64252.74,72.52
2006,Imports,Connecticut,Total,886,64252.74,72.52
2006,Imports,Illinois,Ontario,150,28849.28,192.33
2006,Imports,Illinois,Total,150,28849.28,192.33
2006,Imports,Indiana,Ontario,72808,2846280.92,39.09
2006,Imports,Indiana,Total,72808,2846280.92,39.09
2006,Imports,Maine,New Brunswick,548173.4,29583128.93,53.97
2006,Imports,Maine,Quebec,82178,3508192.5,42.69
2006,Imports,Maine,Total,630351.4,33091321.43,52.5
2006,Imports,Massachusetts,Ontario,3571,284685.01,79.72
2006,Imports,Massachusetts,Total,3571,284685.01,79.72
2006,Imports,Michigan,Ontario,2609020.97,113941009.2,43.67
2006,Imports,Michigan,Total,2609020.97,113941009.2,43.67
2006,Imports,Minn / N. Dakota,Manitoba,821052,36819100.67,44.84
2006,Imports,Minn / N. Dakota,Total,821052,36819100.67,44.84
2006,Imports,Minnesota,Alberta,17340,2002050.91,115.46
2006,Imports,Minnesota,Ontario,1433517.35,74760674.04,52.15
2006,Imports,Minnesota,Total,1450857.35,76762724.95,52.91
2006,Imports,Missouri,Ontario,10,473.68,47.37
2006,Imports,Missouri,Total,10,473.68,47.37
2006,Imports,Montana,British Columbia,299130,9981809.43,33.37
2006,Imports,Montana,Total,299130,9981809.43,33.37
2006,Imports,Nebraska,British Columbia,1288,45323.57,35.19
2006,Imports,Nebraska,Total,1288,45323.57,35.19
2006,Imports,Nevada,British Columbia,66846,2561927.89,38.33
2006,Imports,Nevada,Total,66846,2561927.89,38.33
2006,Imports,New England-ISO,Quebec,564457,25011639.62,44.31
2006,Imports,New England-ISO,Total,564457,25011639.62,44.31
2006,Imports,New Mexico,British Columbia,64851,2315585.77,35.71
2006,Imports,New Mexico,Total,64851,2315585.77,35.71
2006,Imports,New York,Alberta,50,4470.58,89.41
2006,Imports,New York,Ontario,635158,37602866.75,59.2
2006,Imports,New York,Quebec,1888298,122351517.8,63.11
2006,Imports,New York,Total,2523506,159958855.1,62.12
2006,Imports,North Dakota,Alberta,140885,6041738.88,42.88
